"subject","condition","stim_distance","stim_heading","stim_number","estimate_type","rt","subject_estimate","units_used","nswitches","time_in_SL","time_in_WL","firstview","lastview","first_instr","browserinfo","windowWidth","windowHeight","dist_meters","estimate_err"
"sub16","WL",150,-30,1,"Number","3950",1,"",0,0,2866,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",25,0,1,"Number","2163",1,"",0,0,2677,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",25,-30,6,"Number","3555",6,"",0,0,3924,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",75,-20,6,"Number","2270",6,"",0,0,5079,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",200,-20,3,"Number","1835",3,"",0,0,2881,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",150,-20,1,"Number","1846",1,"",0,0,2669,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",150,0,1,"Number","2061",1,"",0,0,3004,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",150,-10,1,"Number","3155",1,"",0,0,2346,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",25,0,6,"Number","1826",6,"",0,0,5124,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",50,-30,6,"Number","1651",6,"",0,0,4087,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",15,-10,6,"Number","1732",6,"",0,0,4178,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",75,-30,3,"Number","1658",3,"",0,0,4046,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",150,0,6,"Number","2162",5,"",0,0,3514,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",75,-10,3,"Number","1751",3,"",0,0,2467,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",200,-10,3,"Number","1747",3,"",0,0,4224,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",50,-30,3,"Number","7382",2,"",0,0,1856,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,2,-1
"sub16","WL",200,-20,6,"Number","2001",5,"",0,0,3548,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",100,-10,3,"Number","1907",3,"",0,0,2597,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",50,-20,3,"Number","2353",3,"",0,0,1726,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",50,0,1,"Number","1821",1,"",0,0,1902,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",100,-10,1,"Number","1761",1,"",0,0,1687,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",100,0,3,"Number","1764",3,"",0,0,2264,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",75,0,6,"Number","1946",5,"",0,0,2424,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",50,0,6,"Number","2645",5,"",0,0,3820,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",100,-30,1,"Number","2109",1,"",0,0,2440,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",200,-30,6,"Number","1951",4,"",0,0,3575,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,4,-2
"sub16","WL",75,0,3,"Number","2043",3,"",0,0,2300,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",15,-20,6,"Number","1673",6,"",0,0,3093,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",75,-10,6,"Number","1583",6,"",0,0,2814,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",50,-10,3,"Number","2092",3,"",0,0,1649,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",15,-10,1,"Number","1799",1,"",0,0,1449,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",15,-20,3,"Number","1791",3,"",0,0,1653,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",25,-10,6,"Number","2032",6,"",0,0,2562,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",100,0,6,"Number","1755",5,"",0,0,3634,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",200,-10,1,"Number","1645",1,"",0,0,2147,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",75,-30,6,"Number","2166",6,"",0,0,2900,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",50,-10,1,"Number","2134",1,"",0,0,1662,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",150,-30,6,"Number","1885",6,"",0,0,2704,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",25,-20,6,"Number","2730",-25,"",0,0,3090,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,-25,-31
"sub16","WL",150,-20,3,"Number","1868",3,"",0,0,1988,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",75,-30,1,"Number","1708",1,"",0,0,1867,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",100,-10,6,"Number","1648",5,"",0,0,2455,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",100,-30,6,"Number","1705",6,"",0,0,2684,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",15,-30,6,"Number","1593",6,"",0,0,2381,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",15,-30,3,"Number","1629",3,"",0,0,2435,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",15,-20,1,"Number","1940",1,"",0,0,1340,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",15,-10,3,"Number","1765",3,"",0,0,1486,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",200,0,6,"Number","1657",5,"",0,0,3388,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",75,-20,3,"Number","1529",3,"",0,0,2257,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",100,0,1,"Number","2032",1,"",0,0,1314,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",200,0,3,"Number","1636",3,"",0,0,2967,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",15,0,6,"Number","2417",6,"",0,0,2831,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",25,-10,3,"Number","2021",3,"",0,0,1438,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",50,0,3,"Number","2465",3,"",0,0,1629,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",75,-10,1,"Number","2701",1,"",0,0,5636,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",15,-30,1,"Number","1739",1,"",0,0,2217,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",150,-10,6,"Number","1779",6,"",0,0,2468,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",75,-20,1,"Number","1540",1,"",0,0,1811,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",25,-30,1,"Number","1899",1,"",0,0,1560,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",150,-30,3,"Number","1822",3,"",0,0,1768,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",50,-20,1,"Number","1835",1,"",0,0,2181,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",200,-30,1,"Number","2069",1,"",0,0,2545,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",200,0,1,"Number","1321",1,"",0,0,1849,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",75,0,1,"Number","1629",1,"",0,0,1535,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",200,-20,1,"Number","1445",1,"",0,0,2508,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",100,-20,1,"Number","1541",1,"",0,0,1404,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",50,-30,1,"Number","1799",1,"",0,0,1635,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,1,0
"sub16","WL",15,0,3,"Number","2021",3,"",0,0,1537,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",200,-30,3,"Number","1740",3,"",0,0,2274,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",25,0,3,"Number","1831",3,"",0,0,1428,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",150,-20,6,"Number","1795",6,"",0,0,4058,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,6,0
"sub16","WL",200,-10,6,"Number","2182",5,"",0,0,6285,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,5,-1
"sub16","WL",150,0,3,"Number","1482",3,"",0,0,2345,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub16","WL",100,-20,3,"Number","1613",3,"",0,0,2656,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:87.0) Gecko/20100101 Firefox/87.0",1418,800,3,0
"sub2","SL",200,-30,3,"Number","3880.46500016935",50,"",0,36069.1050000023,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,50,47
"sub2","SL",75,0,1,"Number","3191.73000007868",50,"",0,2972.06500009634,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,50,49
"sub2","SL",50,0,1,"Number","3104.29000016302",30,"",0,1762.31999997981,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,30,29
"sub2","SL",150,-10,1,"Number","3136.23000006191",25,"",0,1366.68999982066,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,24
"sub2","SL",100,0,1,"Number","3120.77499995939",90,"",0,1470.84499988705,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,90,89
"sub2","SL",25,-20,3,"Number","3891.28499990329",35,"",0,1791.93999990821,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,32
"sub2","SL",150,0,1,"Number","2605.70499999449",90,"",0,5240.72500015609,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,90,89
"sub2","SL",75,0,6,"Number","2894.24499985762",35,"",0,2666.4499999024,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,29
"sub2","SL",15,-20,3,"Number","2469.97500001453",25,"",0,1753.7650000304,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,22
"sub2","SL",50,-20,1,"Number","2818.78499989398",35,"",0,1706.8099998869,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,34
"sub2","SL",25,-20,1,"Number","3908.36000000127",35,"",0,1453.00500001758,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,34
"sub2","SL",50,-30,3,"Number","2339.89499998279",35,"",0,2018.27500015497,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,32
"sub2","SL",50,-10,3,"Number","2327.31500011869",25,"",0,1833.44499999657,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,22
"sub2","SL",50,-30,6,"Number","2597.43999992497",57,"",0,1368.09500004165,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,57,51
"sub2","SL",25,-30,6,"Number","2335.75000008568",3,"",0,1663.60000008717,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,3,-3
"sub2","SL",150,-10,6,"Number","2879.15000016801",55,"",0,1482.79499984346,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,49
"sub2","SL",75,-10,3,"Number","4611.61000002176",25,"",0,1474.97999994084,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,22
"sub2","SL",100,-30,6,"Number","2869.72500011325",45,"",0,1443.72999994084,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,45,39
"sub2","SL",150,-30,6,"Number","1956.164999865",45,"",0,1689.03500004672,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,45,39
"sub2","SL",75,-30,3,"Number","2574.60499997251",25,"",0,1247.61500000022,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,22
"sub2","SL",15,-20,1,"Number","2235.11500004679",35,"",0,1372.38999991678,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,34
"sub2","SL",200,-30,6,"Number","2707.11499988101",25,"",0,2115.04000006244,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,25,19
"sub2","SL",25,0,3,"Number","3452.6949999854",15,"",0,1364.43500011228,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,15,12
"sub2","SL",15,-20,6,"Number","2560.60500000603",5,"",0,1455.89999994263,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,-1
"sub2","SL",150,0,3,"Number","2337.19499991275",55,"",0,1154.06000008807,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,52
"sub2","SL",100,-10,1,"Number","2997.04499985091",55,"",0,3622.23499990068,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,54
"sub2","SL",75,0,3,"Number","2431.30999989808",35,"",0,2364.3400000874,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,35,32
"sub2","SL",150,-20,1,"Number","2925.41999998502",45,"",0,1718.28999998979,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,45,44
"sub2","SL",15,0,3,"Number","2276.57500002533",5,"",0,1255.77500020154,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,2
"sub2","SL",15,-30,1,"Number","1576.61499991082",5,"",0,4689.82999981381,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,4
"sub2","SL",150,0,6,"Number","1995.86000014096",45,"",0,3369.5749999024,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,45,39
"sub2","SL",25,-30,3,"Number","1963.59499986283",2,"",0,1172.5649998989,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,2,-1
"sub2","SL",75,-20,3,"Number","2148.40999990702",3,"",0,1904.99499998987,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,3,0
"sub2","SL",50,-10,1,"Number","2060.76000002213",2,"",0,1458.06999993511,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,2,1
"sub2","SL",50,0,3,"Number","2251.64999999106",5,"",0,1372.45999998413,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,2
"sub2","SL",75,-30,1,"Number","1921.074999962",5,"",0,1436.75999995321,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,4
"sub2","SL",15,-30,6,"Number","1896.9250000082",5,"",0,1436.60999997519,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,-1
"sub2","SL",50,-20,3,"Number","1439.56999992952",55,"",0,4077.9099999927,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,52
"sub2","SL",15,0,6,"Number","1389.8750001099",5,"",0,3159.1100001242,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,-1
"sub2","SL",50,-30,1,"Number","1390.79999993555",5,"",0,1159.29499990307,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,4
"sub2","SL",200,0,1,"Number","3342.06000017002",55,"",0,1977.7499998454,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,54
"sub2","SL",200,-20,3,"Number","2475.05499981344",55,"",0,8520.61000000685,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,52
"sub2","SL",100,0,6,"Number","1513.1949998904",55,"",0,1338.515000185,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,55,49
"sub2","SL",15,-10,6,"Number","1368.44499991275",5,"",0,1001.29000004381,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,5,-1
"sub2","SL",200,-20,6,"Number","2296.45500006154",95,"",0,1695.28999994509,0,NA,NA,NA,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36",1448,695,95,89
